clone_id	SHM	Donor count	Donor	Tissue	Isotype
61378	0.0661764705882353	1	CCM3	Gastric_pylorus	IgM
61379	0.07352941176470588	1	CCM3	Gastric_pylorus	IgM
63237	0.0036496350364963502	1	CCM3	Gastric_pylorus	IgM
63915	0.048507462686567165	1	CCM3	Gastric_pylorus	IgM
67352	0.018518518518518517	1	CCM3	Gastric_pylorus	IgM
67372	0.018726591760299626	1	CCM3	Gastric_pylorus	IgM
67605	0.1111111111111111	1	CCM3	Gastric_pylorus	IgM
67606	0.04868913857677903	1	CCM3	Gastric_pylorus	IgM
67607	0.08518518518518518	1	CCM3	Gastric_pylorus	IgM
67608	0.04814814814814815	1	CCM3	Gastric_pylorus	IgM
67802	0.09454545454545454	1	CCM3	Gastric_pylorus	IgM
68438	0.1037037037037037	1	CCM3	Gastric_pylorus	IgM
69186	0.07553956834532374	1	CCM3	Gastric_pylorus	IgM
69218	0.07194244604316546	1	CCM3	Gastric_pylorus	IgM
69357	0.051470588235294115	1	CCM3	Gastric_pylorus	IgM
69778	0.007407407407407408	1	CCM3	Gastric_pylorus	IgM
69783	0.007194244604316545	1	CCM3	Gastric_pylorus	IgM
72792	0.022222222222222223	1	CCM3	Gastric_pylorus	IgM
74245	0.02941176470588235	1	CCM3	Gastric_pylorus	IgM
74308	0.0449438202247191	1	CCM3	Gastric_pylorus	IgM
77952	0.014388489208633094	1	CCM3	Gastric_pylorus	IgM
78085	0.014652014652014652	1	CCM3	Gastric_pylorus	IgM
78187	0.0036496350364963502	1	CCM3	Gastric_pylorus	IgM
78433	0.025925925925925925	1	CCM3	Gastric_pylorus	IgM
79840	0.05947955390334572	1	CCM3	Gastric_pylorus	IgM
79861	0.018518518518518517	1	CCM3	Gastric_pylorus	IgM
81967	0.1801470588235294	1	CCM3	Gastric_pylorus	IgM
82729	0.011152416356877323	1	CCM3	Gastric_pylorus	IgM
83895	0.06227106227106227	1	CCM3	Gastric_pylorus	IgM
84226	0.007407407407407408	1	CCM3	Gastric_pylorus	IgM
84265	0.0299625468164794	1	CCM3	Gastric_pylorus	IgM
85828	0.025830258302583026	1	CCM3	Gastric_pylorus	IgM
85909	0.08148148148148149	1	CCM3	Gastric_pylorus	IgM
85910	0.03342053329661756	1	CCM3	Gastric_pylorus	IgM
85915	0.06666666666666667	1	CCM3	Gastric_pylorus	IgM
86078	0.018315018315018316	1	CCM3	Gastric_pylorus	IgM
86649	0.03636363636363636	1	CCM3	Gastric_pylorus	IgM
87558	0.06296296296296296	1	CCM3	Gastric_pylorus	IgM
87953	0.0	1	CCM3	Gastric_pylorus	IgM
88806	0.025925925925925925	1	CCM3	Gastric_pylorus	IgM
88807	0.023456790123456788	1	CCM3	Gastric_pylorus	IgM
88930	0.07692307692307693	1	CCM3	Gastric_pylorus	IgM
89881	0.02877697841726619	1	CCM3	Gastric_pylorus	IgM
90667	0.029197080291970805	1	CCM3	Gastric_pylorus	IgM
91619	0.044444444444444446	1	CCM3	Gastric_pylorus	IgM
91977	0.03759398496240601	1	CCM3	Gastric_pylorus	IgM
91988	0.03759398496240601	1	CCM3	Gastric_pylorus	IgM
94850	0.02197802197802198	1	CCM3	Gastric_pylorus	IgM
95141	0.00996309963099631	3	CCM3	Gastric_pylorus	IgM
96970	0.01095118898623278	1	CCM3	Gastric_pylorus	IgM
96971	0.011029411764705883	1	CCM3	Gastric_pylorus	IgM
96972	0.0	1	CCM3	Gastric_pylorus	IgM
96973	0.003676470588235294	1	CCM3	Gastric_pylorus	IgM
96974	0.03308823529411765	1	CCM3	Gastric_pylorus	IgM
96975	0.029411764705882353	1	CCM3	Gastric_pylorus	IgM
96976	0.014705882352941176	1	CCM3	Gastric_pylorus	IgM
97907	0.007380073800738007	1	CCM3	Gastric_pylorus	IgM
97923	0.07720588235294117	1	CCM3	Gastric_pylorus	IgM
98077	0.04044117647058824	1	CCM3	Gastric_pylorus	IgM
98175	0.018115942028985508	1	CCM3	Gastric_pylorus	IgM
98192	0.007246376811594203	1	CCM3	Gastric_pylorus	IgM
98487	0.0364963503649635	1	CCM3	Gastric_pylorus	IgM
98488	0.0036101083032490976	1	CCM3	Gastric_pylorus	IgM
98557	0.055350553505535055	1	CCM3	Gastric_pylorus	IgM
98916	0.029304029304029304	1	CCM3	Gastric_pylorus	IgM
99380	0.007326007326007326	1	CCM3	Gastric_pylorus	IgM
99381	0.02564102564102564	1	CCM3	Gastric_pylorus	IgM
99396	0.045421245421245426	1	CCM3	Gastric_pylorus	IgM
99442	0.032348603777175175	1	CCM3	Gastric_pylorus	IgM
99614	0.03907203907203907	1	CCM3	Gastric_pylorus	IgM
99672	0.029304029304029304	1	CCM3	Gastric_pylorus	IgM
99679	0.029304029304029304	1	CCM3	Gastric_pylorus	IgM
99688	0.026862026862026864	1	CCM3	Gastric_pylorus	IgM
99964	0.05166051660516605	1	CCM3	Gastric_pylorus	IgM
100360	0.02564102564102564	1	CCM3	Gastric_pylorus	IgM
100584	0.05147058823529411	1	CCM3	Gastric_pylorus	IgM
100608	0.04044117647058824	1	CCM3	Gastric_pylorus	IgM
100609	0.04355203619909502	1	CCM3	Gastric_pylorus	IgM
100628	0.025735294117647054	1	CCM3	Gastric_pylorus	IgM
101000	0.011194029850746268	1	CCM3	Gastric_pylorus	IgM
101076	0.03349576859045516	1	CCM3	Gastric_pylorus	IgM
101077	0.05381695361071236	2	CCM3	Gastric_pylorus	IgM
101078	0.04754273504273509	1	CCM3	Gastric_pylorus	IgM
101110	0.03886554621848739	1	CCM3	Gastric_pylorus	IgM
101111	0.04047459893048129	1	CCM3	Gastric_pylorus	IgM
101114	0.06427893738140417	1	CCM3	Gastric_pylorus	IgM
101125	0.023370233702337023	1	CCM3	Gastric_pylorus	IgM
101567	0.01838235294117647	1	CCM3	Gastric_pylorus	IgM
101603	0.06261859582542695	1	CCM3	Gastric_pylorus	IgM
101733	0.02631578947368421	1	CCM3	Gastric_pylorus	IgM
101867	0.051470588235294115	1	CCM3	Gastric_pylorus	IgM
101996	0.02952029520295203	1	CCM3	Gastric_pylorus	IgM
101997	0.007352941176470588	1	CCM3	Gastric_pylorus	IgM
101998	0.011111111111111112	1	CCM3	Gastric_pylorus	IgM
101999	0.03676470588235294	1	CCM3	Gastric_pylorus	IgM
102000	0.03676470588235294	1	CCM3	Gastric_pylorus	IgM
102001	0.022388059701492536	1	CCM3	Gastric_pylorus	IgM
102002	0.007352941176470588	1	CCM3	Gastric_pylorus	IgM
102665	0.08518518518518518	1	CCM3	Gastric_pylorus	IgM
103339	0.0	1	CCM3	Gastric_pylorus	IgM
103340	0.0	1	CCM3	Gastric_pylorus	IgM
105104	0.018518518518518517	1	CCM3	Gastric_pylorus	IgM
105222	0.014814814814814815	1	CCM3	Gastric_pylorus	IgM
105513	0.02952029520295203	1	CCM3	Gastric_pylorus	IgM
105528	0.018656716417910446	1	CCM3	Gastric_pylorus	IgM
106091	0.02962962962962963	1	CCM3	Gastric_pylorus	IgM
106092	0.04779411764705882	1	CCM3	Gastric_pylorus	IgM
107713	0.033928571428571426	1	CCM3	Gastric_pylorus	IgM
107779	0.007142857142857143	1	CCM3	Gastric_pylorus	IgM
108041	0.003584229390681003	1	CCM3	Gastric_pylorus	IgM
108244	0.0	1	CCM3	Gastric_pylorus	IgM
108245	0.02857142857142857	1	CCM3	Gastric_pylorus	IgM
108478	0.08834586466165414	1	CCM3	Gastric_pylorus	IgM
108911	0.003676470588235294	1	CCM3	Gastric_pylorus	IgM
112953	0.007326007326007326	1	CCM3	Gastric_pylorus	IgM
112954	0.0	1	CCM3	Gastric_pylorus	IgM
113025	0.025830258302583026	1	CCM3	Gastric_pylorus	IgM
113180	0.025830258302583026	1	CCM3	Gastric_pylorus	IgM
113185	0.04044117647058824	1	CCM3	Gastric_pylorus	IgM
113188	0.026119402985074626	1	CCM3	Gastric_pylorus	IgM
113999	0.0	1	CCM3	Gastric_pylorus	IgM
114096	0.055350553505535055	1	CCM3	Gastric_pylorus	IgM
114274	0.01486988847583643	1	CCM3	Gastric_pylorus	IgM
114393	0.029411764705882353	1	CCM3	Gastric_pylorus	IgM
115224	0.01838235294117647	1	CCM3	Gastric_pylorus	IgM
115314	0.08955223880597014	1	CCM3	Gastric_pylorus	IgM
115315	0.007434944237918215	1	CCM3	Gastric_pylorus	IgM
115316	0.037037037037037035	1	CCM3	Gastric_pylorus	IgM
115741	0.0	1	CCM3	Gastric_pylorus	IgM
116020	0.011029411764705883	1	CCM3	Gastric_pylorus	IgM
116026	0.07810887512899904	1	CCM3	Gastric_pylorus	IgM
116046	0.10129129632735201	1	CCM3	Gastric_pylorus	IgM
116047	0.06396063960639606	1	CCM3	Gastric_pylorus	IgM
116052	0.08302122347066167	1	CCM3	Gastric_pylorus	IgM
116056	0.0754631035529913	1	CCM3	Gastric_pylorus	IgM
116058	0.12224264705882354	1	CCM3	Gastric_pylorus	IgM
116060	0.12659176029962546	1	CCM3	Gastric_pylorus	IgM
116063	0.09112085502877511	1	CCM3	Gastric_pylorus	IgM
116151	0.05514705882352941	1	CCM3	Gastric_pylorus	IgM
116533	0.0898876404494382	1	CCM3	Gastric_pylorus	IgM
116600	0.13108614232209737	1	CCM3	Gastric_pylorus	IgM
116605	0.06343283582089553	1	CCM3	Gastric_pylorus	IgM
117550	0.09737827715355805	1	CCM3	Gastric_pylorus	IgM
117601	0.041044776119402986	1	CCM3	Gastric_pylorus	IgM
117830	0.04411764705882353	1	CCM3	Gastric_pylorus	IgM
117831	0.04797047970479705	1	CCM3	Gastric_pylorus	IgM
117832	0.01845018450184502	1	CCM3	Gastric_pylorus	IgM
117833	0.0	1	CCM3	Gastric_pylorus	IgM
117834	0.0036900369003690036	1	CCM3	Gastric_pylorus	IgM
117835	0.0	1	CCM3	Gastric_pylorus	IgM
117836	0.033210332103321034	1	CCM3	Gastric_pylorus	IgM
117908	0.005534034311012729	1	CCM3	Gastric_pylorus	IgM
118233	0.0036231884057971015	1	CCM3	Gastric_pylorus	IgM
118234	0.01079136690647482	1	CCM3	Gastric_pylorus	IgM
118568	0.01838235294117647	1	CCM3	Gastric_pylorus	IgM
118722	0.033210332103321034	1	CCM3	Gastric_pylorus	IgM
119092	0.050846831105451545	1	CCM3	Gastric_pylorus	IgM
119262	0.055350553505535055	1	CCM3	Gastric_pylorus	IgM
120169	0.03676470588235294	1	CCM3	Gastric_pylorus	IgM
120302	0.04779411764705882	1	CCM3	Gastric_pylorus	IgM
120351	0.033210332103321034	1	CCM3	Gastric_pylorus	IgM
120494	0.026060885608856086	1	CCM3	Gastric_pylorus	IgM
120495	0.03444034440344403	1	CCM3	Gastric_pylorus	IgM
120496	0.04477611940298507	1	CCM3	Gastric_pylorus	IgM
120497	0.014705882352941176	1	CCM3	Gastric_pylorus	IgM
120498	0.05166051660516605	1	CCM3	Gastric_pylorus	IgM
120499	0.02247191011235955	1	CCM3	Gastric_pylorus	IgM
121685	0.014705882352941176	1	CCM3	Gastric_pylorus	IgM
123527	0.0963804713804714	1	CCM3	Gastric_pylorus	IgM
123535	0.0345679012345679	1	CCM3	Gastric_pylorus	IgM
123541	0.029411764705882353	1	CCM3	Gastric_pylorus	IgM
124560	0.05475726690352405	1	CCM3	Gastric_pylorus	IgM
124737	0.022556390977443608	1	CCM3	Gastric_pylorus	IgM
125387	0.02973977695167286	1	CCM3	Gastric_pylorus	IgM
125657	0.048507462686567165	1	CCM3	Gastric_pylorus	IgM
126601	0.014545454545454545	1	CCM3	Gastric_pylorus	IgM
126886	0.06517379679144394	1	CCM3	Gastric_pylorus	IgM
127608	0.06985294117647059	1	CCM3	Gastric_pylorus	IgM
127685	0.05514705882352941	1	CCM3	Gastric_pylorus	IgM
128230	0.018656716417910446	1	CCM3	Gastric_pylorus	IgM
128670	0.0625	1	CCM3	Gastric_pylorus	IgM
128924	0.03308823529411765	1	CCM3	Gastric_pylorus	IgM
128925	0.03308823529411765	1	CCM3	Gastric_pylorus	IgM
128926	0.03731343283582089	1	CCM3	Gastric_pylorus	IgM
128927	0.07462686567164178	1	CCM3	Gastric_pylorus	IgM
128928	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
128929	0.06642066420664207	1	CCM3	Gastric_pylorus	IgM
128930	0.033707865168539325	1	CCM3	Gastric_pylorus	IgM
128931	0.03676470588235294	1	CCM3	Gastric_pylorus	IgM
129008	0.04044117647058824	1	CCM3	Gastric_pylorus	IgM
129296	0.03985507246376812	1	CCM3	Gastric_pylorus	IgM
129297	0.03237410071942446	1	CCM3	Gastric_pylorus	IgM
129663	0.0035971223021582736	1	CCM3	Gastric_pylorus	IgM
132152	0.09259259259259259	1	CCM3	Gastric_pylorus	IgM
132158	0.04044117647058824	1	CCM3	Gastric_pylorus	IgM
132177	0.014652014652014652	1	CCM3	Gastric_pylorus	IgM
132183	0.025830258302583026	1	CCM3	Gastric_pylorus	IgM
132216	0.08424908424908426	1	CCM3	Gastric_pylorus	IgM
132224	0.06227106227106227	1	CCM3	Gastric_pylorus	IgM
132343	0.06227106227106227	1	CCM3	Gastric_pylorus	IgM
132425	0.044444444444444446	1	CCM3	Gastric_pylorus	IgM
132570	0.10909090909090909	1	CCM3	Gastric_pylorus	IgM
132590	0.04	1	CCM3	Gastric_pylorus	IgM
132593	0.05454545454545454	1	CCM3	Gastric_pylorus	IgM
132603	0.05454545454545454	1	CCM3	Gastric_pylorus	IgM
132732	0.0695970695970696	1	CCM3	Gastric_pylorus	IgM
132984	0.04044117647058824	1	CCM3	Gastric_pylorus	IgM
133922	0.01098901098901099	1	CCM3	Gastric_pylorus	IgM
133923	0.04363636363636364	1	CCM3	Gastric_pylorus	IgM
133924	0.031999999999999994	1	CCM3	Gastric_pylorus	IgM
133925	0.02197802197802198	1	CCM3	Gastric_pylorus	IgM
133926	0.007380073800738007	1	CCM3	Gastric_pylorus	IgM
133927	0.003663003663003663	1	CCM3	Gastric_pylorus	IgM
133928	0.01090909090909091	1	CCM3	Gastric_pylorus	IgM
133929	0.0695970695970696	1	CCM3	Gastric_pylorus	IgM
133930	0.01818181818181818	1	CCM3	Gastric_pylorus	IgM
133931	0.01090909090909091	1	CCM3	Gastric_pylorus	IgM
133932	0.051094890510948905	1	CCM3	Gastric_pylorus	IgM
134587	0.011029411764705881	1	CCM3	Gastric_pylorus	IgM
134588	0.0	1	CCM3	Gastric_pylorus	IgM
134589	0.0625	1	CCM3	Gastric_pylorus	IgM
134747	0.012033694344163659	1	CCM3	Gastric_pylorus	IgM
135688	0.025830258302583026	1	CCM3	Gastric_pylorus	IgM
137056	0.010869565217391304	1	CCM3	Gastric_pylorus	IgM
137057	0.01444043321299639	1	CCM3	Gastric_pylorus	IgM
137058	0.01079136690647482	1	CCM3	Gastric_pylorus	IgM
137984	0.0	1	CCM3	Gastric_pylorus	IgM
138284	0.048484848484848485	1	CCM3	Gastric_pylorus	IgM
138346	0.0036363636363636364	1	CCM3	Gastric_pylorus	IgM
138959	0.0	1	CCM3	Gastric_pylorus	IgM
138960	0.04727272727272727	1	CCM3	Gastric_pylorus	IgM
138961	0.018518518518518517	1	CCM3	Gastric_pylorus	IgM
140084	0.039568345323741004	1	CCM3	Gastric_pylorus	IgM
140086	0.05035971223021583	1	CCM3	Gastric_pylorus	IgM
140961	0.07913669064748201	1	CCM3	Gastric_pylorus	IgM
141248	0.03597122302158273	1	CCM3	Gastric_pylorus	IgM
141514	0.020531400966183576	1	CCM3	Gastric_pylorus	IgM
141515	0.0036764705882352945	1	CCM3	Gastric_pylorus	IgM
141516	0.072992700729927	1	CCM3	Gastric_pylorus	IgM
141517	0.018181818181818184	1	CCM3	Gastric_pylorus	IgM
141518	0.02527075812274368	1	CCM3	Gastric_pylorus	IgM
143874	0.057971014492753624	1	CCM3	Gastric_pylorus	IgM
145156	0.06204379562043796	2	CCM3	Gastric_pylorus	IgM
145170	0.06569343065693431	1	CCM3	Gastric_pylorus	IgM
145195	0.052311435523114354	1	CCM3	Gastric_pylorus	IgM
145202	0.014545454545454545	1	CCM3	Gastric_pylorus	IgM
146849	0.06227106227106227	1	CCM3	Gastric_pylorus	IgM
147804	0.06227106227106227	1	CCM3	Gastric_pylorus	IgM
147805	0.0	1	CCM3	Gastric_pylorus	IgM
151316	0.06060606060606061	2	CCM3	Gastric_pylorus	IgM
151459	0.040145985401459854	1	CCM3	Gastric_pylorus	IgM
152168	0.01818181818181818	1	CCM3	Gastric_pylorus	IgM
154038	0.03636363636363636	1	CCM3	Gastric_pylorus	IgM
154039	0.014545454545454545	1	CCM3	Gastric_pylorus	IgM
154040	0.0	1	CCM3	Gastric_pylorus	IgM
154041	0.0	1	CCM3	Gastric_pylorus	IgM
154232	0.03676470588235294	1	CCM3	Gastric_pylorus	IgM
154325	0.05882352941176471	1	CCM3	Gastric_pylorus	IgM
154763	0.014814814814814815	1	CCM3	Gastric_pylorus	IgM
154957	0.02952029520295203	1	CCM3	Gastric_pylorus	IgM
154978	0.01845018450184502	1	CCM3	Gastric_pylorus	IgM
154989	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
155600	0.04411764705882353	1	CCM3	Gastric_pylorus	IgM
155622	0.0457089552238806	1	CCM3	Gastric_pylorus	IgM
155682	0.02952029520295203	1	CCM3	Gastric_pylorus	IgM
155868	0.029411764705882353	1	CCM3	Gastric_pylorus	IgM
155985	0.0625	1	CCM3	Gastric_pylorus	IgM
156186	0.04477611940298507	1	CCM3	Gastric_pylorus	IgM
156187	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
156188	0.05223880597014925	1	CCM3	Gastric_pylorus	IgM
156189	0.04779411764705881	1	CCM3	Gastric_pylorus	IgM
156190	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
156191	0.029411764705882353	1	CCM3	Gastric_pylorus	IgM
156192	0.04044117647058824	1	CCM3	Gastric_pylorus	IgM
156193	0.022388059701492536	1	CCM3	Gastric_pylorus	IgM
156194	0.011029411764705883	1	CCM3	Gastric_pylorus	IgM
156195	0.05514705882352941	1	CCM3	Gastric_pylorus	IgM
156196	0.04411764705882353	1	CCM3	Gastric_pylorus	IgM
156197	0.05514705882352941	1	CCM3	Gastric_pylorus	IgM
156198	0.029411764705882353	1	CCM3	Gastric_pylorus	IgM
156199	0.03308823529411765	1	CCM3	Gastric_pylorus	IgM
156200	0.06985294117647059	1	CCM3	Gastric_pylorus	IgM
156201	0.04779411764705882	1	CCM3	Gastric_pylorus	IgM
156202	0.03676470588235294	1	CCM3	Gastric_pylorus	IgM
157651	0.014336917562724014	1	CCM3	Gastric_pylorus	IgM
157695	0.014234875444839857	1	CCM3	Gastric_pylorus	IgM
158226	0.0035714285714285713	1	CCM3	Gastric_pylorus	IgM
158243	0.014234875444839857	1	CCM3	Gastric_pylorus	IgM
158254	0.021505376344086023	1	CCM3	Gastric_pylorus	IgM
158985	0.0035842293906810036	1	CCM3	Gastric_pylorus	IgM
160696	0.04059040590405904	1	CCM3	Gastric_pylorus	IgM
160893	0.04779411764705882	1	CCM3	Gastric_pylorus	IgM
163610	0.020016339869281044	1	CCM3	Gastric_pylorus	IgM
163616	0.04411764705882353	1	CCM3	Gastric_pylorus	IgM
163681	0.07636363636363637	1	CCM3	Gastric_pylorus	IgM
164203	0.08727272727272728	1	CCM3	Gastric_pylorus	IgM
164214	0.0625	1	CCM3	Gastric_pylorus	IgM
164217	0.020833333333333332	1	CCM3	Gastric_pylorus	IgM
165071	0.07720588235294118	1	CCM3	Gastric_pylorus	IgM
165219	0.0625	1	CCM3	Gastric_pylorus	IgM
165221	0.0	1	CCM3	Gastric_pylorus	IgM
165222	0.05514705882352941	1	CCM3	Gastric_pylorus	IgM
165223	0.0	1	CCM3	Gastric_pylorus	IgM
165224	0.03148148148148148	1	CCM3	Gastric_pylorus	IgM
165225	0.07636363636363637	1	CCM3	Gastric_pylorus	IgM
165226	0.014705882352941176	1	CCM3	Gastric_pylorus	IgM
166092	0.08088235294117649	1	CCM3	Gastric_pylorus	IgM
166094	0.01845018450184502	1	CCM3	Gastric_pylorus	IgM
166097	0.051470588235294115	1	CCM3	Gastric_pylorus	IgM
166099	0.06311274509803921	1	CCM3	Gastric_pylorus	IgM
166146	0.08624387254901959	1	CCM3	Gastric_pylorus	IgM
166165	0.07352941176470588	1	CCM3	Gastric_pylorus	IgM
166199	0.03676470588235294	1	CCM3	Gastric_pylorus	IgM
166638	0.125	1	CCM3	Gastric_pylorus	IgM
166650	0.007380073800738007	1	CCM3	Gastric_pylorus	IgM
166743	0.009453781512605041	1	CCM3	Gastric_pylorus	IgM
166792	0.058823529411764705	1	CCM3	Gastric_pylorus	IgM
166819	0.04044117647058824	1	CCM3	Gastric_pylorus	IgM
166840	0.04411764705882353	1	CCM3	Gastric_pylorus	IgM
167214	0.022304832713754646	1	CCM3	Gastric_pylorus	IgM
167505	0.029411764705882353	1	CCM3	Gastric_pylorus	IgM
167661	0.033210332103321034	1	CCM3	Gastric_pylorus	IgM
168188	0.011029411764705883	1	CCM3	Gastric_pylorus	IgM
168189	0.0	1	CCM3	Gastric_pylorus	IgM
168190	0.04059040590405904	1	CCM3	Gastric_pylorus	IgM
168191	0.03690036900369004	1	CCM3	Gastric_pylorus	IgM
168192	0.011029411764705883	1	CCM3	Gastric_pylorus	IgM
168193	0.05514705882352941	1	CCM3	Gastric_pylorus	IgM
168194	0.007380073800738007	1	CCM3	Gastric_pylorus	IgM
168195	0.0	1	CCM3	Gastric_pylorus	IgM
168196	0.014705882352941176	1	CCM3	Gastric_pylorus	IgM
168197	0.07352941176470588	1	CCM3	Gastric_pylorus	IgM
168198	0.0625	1	CCM3	Gastric_pylorus	IgM
168199	0.04428044280442804	1	CCM3	Gastric_pylorus	IgM
171638	0.024253731343283583	1	CCM3	Gastric_pylorus	IgM
171708	0.040892193308550186	2	CCM3	Gastric_pylorus	IgM
173729	0.007434944237918215	1	CCM3	Gastric_pylorus	IgM
174412	0.03345724907063197	1	CCM3	Gastric_pylorus	IgM
174836	0.07352941176470588	1	CCM3	Gastric_pylorus	IgM
174888	0.0036900369003690036	1	CCM3	Gastric_pylorus	IgM
176728	0.0	1	CCM3	Gastric_pylorus	IgM
176920	0.025735294117647058	1	CCM3	Gastric_pylorus	IgM
176933	0.05904059040590406	1	CCM3	Gastric_pylorus	IgM
176934	0.02214022140221402	1	CCM3	Gastric_pylorus	IgM
177408	0.06545454545454546	1	CCM3	Gastric_pylorus	IgM
178324	0.012001811594202896	1	CCM3	Gastric_pylorus	IgM
178412	0.04316546762589928	1	CCM3	Gastric_pylorus	IgM
178415	0.032490974729241874	1	CCM3	Gastric_pylorus	IgM
178474	0.03283824553260618	1	CCM3	Gastric_pylorus	IgM
178496	0.007220216606498195	1	CCM3	Gastric_pylorus	IgM
178842	0.010830324909747292	1	CCM3	Gastric_pylorus	IgM
178855	0.036231884057971016	1	CCM3	Gastric_pylorus	IgM
179772	0.02158273381294964	1	CCM3	Gastric_pylorus	IgM
180019	0.03597122302158273	1	CCM3	Gastric_pylorus	IgM
180020	0.058664259927797835	1	CCM3	Gastric_pylorus	IgM
180021	0.025362318840579712	1	CCM3	Gastric_pylorus	IgM
180022	0.02527075812274368	1	CCM3	Gastric_pylorus	IgM
180023	0.039568345323741004	1	CCM3	Gastric_pylorus	IgM
180024	0.021897810218978103	1	CCM3	Gastric_pylorus	IgM
180025	0.05776173285198557	1	CCM3	Gastric_pylorus	IgM
180026	0.046762589928057555	1	CCM3	Gastric_pylorus	IgM
180027	0.0	1	CCM3	Gastric_pylorus	IgM
180028	0.014388489208633094	1	CCM3	Gastric_pylorus	IgM
182297	0.032490974729241874	1	CCM3	Gastric_pylorus	IgM
182298	0.02527075812274368	1	CCM3	Gastric_pylorus	IgM
182299	0.02527075812274368	1	CCM3	Gastric_pylorus	IgM
182300	0.037037037037037035	1	CCM3	Gastric_pylorus	IgM
182301	0.02888086642599278	1	CCM3	Gastric_pylorus	IgM
182302	0.022222222222222223	1	CCM3	Gastric_pylorus	IgM
182303	0.007220216606498195	1	CCM3	Gastric_pylorus	IgM
182304	0.03272727272727273	1	CCM3	Gastric_pylorus	IgM
182305	0.018115942028985508	1	CCM3	Gastric_pylorus	IgM
184687	0.04148148148148149	1	CCM3	Gastric_pylorus	IgM
185415	0.08791208791208792	1	CCM3	Gastric_pylorus	IgM
188085	0.0	1	CCM3	Gastric_pylorus	IgM
189313	0.06115107913669065	1	CCM3	Gastric_pylorus	IgM
189337	0.018115942028985508	1	CCM3	Gastric_pylorus	IgM
190157	0.04411764705882353	1	CCM3	Gastric_pylorus	IgM
190174	0.030193236714975844	1	CCM3	Gastric_pylorus	IgM
190182	0.0683453237410072	1	CCM3	Gastric_pylorus	IgM
190539	0.043478260869565216	1	CCM3	Gastric_pylorus	IgM
190546	0.02909090909090909	1	CCM3	Gastric_pylorus	IgM
191632	0.007326007326007326	1	CCM3	Gastric_pylorus	IgM
191633	0.02877697841726619	1	CCM3	Gastric_pylorus	IgM
191634	0.0	1	CCM3	Gastric_pylorus	IgM
191635	0.016260162601626018	1	CCM3	Gastric_pylorus	IgM
191636	0.05415162454873646	1	CCM3	Gastric_pylorus	IgM
191637	0.0036231884057971015	1	CCM3	Gastric_pylorus	IgM
191638	0.1510791366906475	1	CCM3	Gastric_pylorus	IgM
191639	0.1079136690647482	1	CCM3	Gastric_pylorus	IgM
191640	0.07553956834532374	1	CCM3	Gastric_pylorus	IgM
191641	0.007194244604316547	1	CCM3	Gastric_pylorus	IgM
191642	0.15827338129496402	1	CCM3	Gastric_pylorus	IgM
192591	0.033184984520123896	1	CCM3	Gastric_pylorus	IgM
192922	0.029411764705882356	1	CCM3	Gastric_pylorus	IgM
193700	0.01845018450184502	1	CCM3	Gastric_pylorus	IgM
193721	0.025925925925925925	1	CCM3	Gastric_pylorus	IgM
194245	0.03505535055350553	1	CCM3	Gastric_pylorus	IgM
194621	0.007380073800738007	1	CCM3	Gastric_pylorus	IgM
195024	0.014760147601476014	1	CCM3	Gastric_pylorus	IgM
196010	0.029411764705882353	1	CCM3	Gastric_pylorus	IgM
196246	0.0	1	CCM3	Gastric_pylorus	IgM
196835	0.007326007326007326	1	CCM3	Gastric_pylorus	IgM
197118	0.0	1	CCM3	Gastric_pylorus	IgM
199243	0.06306231601641858	1	CCM3	Gastric_pylorus	IgM
199563	0.07749077490774908	1	CCM3	Gastric_pylorus	IgM
200561	0.04411764705882353	1	CCM3	Gastric_pylorus	IgM
200582	0.0	1	CCM3	Gastric_pylorus	IgM
200721	0.014814814814814815	1	CCM3	Gastric_pylorus	IgM
202058	0.02158273381294964	1	CCM3	Gastric_pylorus	IgM
202059	0.017985611510791366	1	CCM3	Gastric_pylorus	IgM
202963	0.03676470588235294	1	CCM3	Gastric_pylorus	IgM
203747	0.02962962962962963	1	CCM3	Gastric_pylorus	IgM
205020	0.05223880597014925	1	CCM3	Gastric_pylorus	IgM
205030	0.04814814814814815	1	CCM3	Gastric_pylorus	IgM
205476	0.02214022140221402	1	CCM3	Gastric_pylorus	IgM
205477	0.044444444444444446	1	CCM3	Gastric_pylorus	IgM
205478	0.04059040590405904	1	CCM3	Gastric_pylorus	IgM
205479	0.08487084870848709	1	CCM3	Gastric_pylorus	IgM
205480	0.01107011070110701	1	CCM3	Gastric_pylorus	IgM
216849	0.06460084033613446	1	CCM3	Gastric_pylorus	IgM
217344	0.07692307692307693	1	CCM3	Gastric_pylorus	IgM
217345	0.08363636363636363	1	CCM3	Gastric_pylorus	IgM
218459	0.0036900369003690036	1	CCM3	Gastric_pylorus	IgM
219089	0.018050541516245487	1	CCM3	Gastric_pylorus	IgM
227979	0.06525735294117647	1	CCM3	Gastric_pylorus	IgM
228023	0.03663003663003663	1	CCM3	Gastric_pylorus	IgM
228046	0.040740740740740744	1	CCM3	Gastric_pylorus	IgM
