Vgene	clone_id	Isotype	Sample	Time	Min_num
IGHV3-9	1951612	IgM	data-IgM	75	100
IGHV3-NL_1	320750	IgM	data-IgM	75	100
IGHV4-NL_12	1840628	IgM	data-IgM	75	100
IGHV4-149	2062865	IgM	data-IgM	75	100
IGHV4-NL_10	1413305	IgM	data-IgM	75	100
IGHV4-NL_5	1401827	IgM	data-IgM	75	100
IGHV4-NL_27	22791	IgM	data-IgM	75	100
IGHV4-NL_27	1678728	IgM	data-IgM	75	100
IGHV4-NL_21	340411	IgM	data-IgM	75	100
IGHV4-NL_1	329445	IgM	data-IgM	75	100
IGHV4-NL_3	1132559	IgM	data-IgM	75	100
IGHV3-88	1821266	IgM	data-IgM	75	100
IGHV4-144	1989581	IgM	data-IgM	75	100
IGHV4-NL_12	51036	IgM	data-IgM	75	100
IGHV4-NL_3	1002236	IgM	data-IgM	76	100
IGHV3-NL_1	320750	IgM	data-IgM	76	100
IGHV4-NL_3	1744592	IgM	data-IgM	76	100
IGHV3-NL_19	35803	IgM	data-IgM	76	100
IGHV4-117	1609477	IgM	data-IgM	76	100
IGHV4-NL_3	1514635	IgM	data-IgM	76	100
IGHV1-138	485024	IgM	data-IgM	76	100
IGHV3-5	327785	IgM	data-IgM	76	100
IGHV4-NL_25	1162870	IgM	data-IgM	76	100
IGHV4-NL_10	1229688	IgM	data-IgM	76	100
IGHV4-NL_22	446434	IgM	data-IgM	76	100
IGHV4-NL_3	1152670	IgM	data-IgM	76	100
IGHV4-NL_12	865044	IgM	data-IgM	76	100
IGHV4-NL_4	1169294	IgM	data-IgM	76	100
IGHV2-69	963355	IgM	data-IgM	76	100
IGHV4-NL_12	676617	IgM	data-IgM	76	100
IGHV4-93	958542	IgM	data-IgM	76	100
IGHV5-15	1063433	IgM	data-IgM	76	100
IGHV4-93	1219655	IgM	data-IgM	76	100
IGHV4-NL_10	1077127	IgM	data-IgM	76	100
IGHV4-NL_3	1133001	IgM	data-IgM	76	100
IGHV4-NL_13	2441392	IgM	data-IgM	76	100
IGHV4-NL_12	1387812	IgM	data-IgM	76	100
IGHV4-NL_3	388586	IgM	data-IgM	76	100
IGHV4-NL_29	1213465	IgM	data-IgM	76	100
IGHV4-NL_10	61592	IgM	data-IgM	76	100
IGHV2-118	1240252	IgM	data-IgM	76	100
IGHV4-NL_22	519551	IgM	data-IgM	76	100
IGHV4-NL_13	295998	IgM	data-IgM	76	100
IGHV4-NL_10	1941991	IgM	data-IgM	76	100
IGHV4-NL_36	2258114	IgM	data-IgM	76	100
IGHV3-36	3371	IgM	data-IgM	76	100
